target_id,repo,manual_test_methods,held_out_methods,repeat,held_out_names,floor_target_id,human_token_jaccard,human_codebleu,human_closeness_score,human_assertion_conformance,human_naming_style_conformance,human_naming_clarity,human_naming_conformance,human_fixture_reuse,human_import_conformance,human_conformance_score,floor_token_jaccard,floor_codebleu,floor_closeness_score,floor_assertion_conformance,floor_naming_style_conformance,floor_naming_clarity,floor_naming_conformance,floor_fixture_reuse,floor_import_conformance,floor_conformance_score
T06_SyncClientClass,aws/aws-sdk-java-v2,11,5,4,syncClientClassRpcV2;syncClientClassAwsQueryCompatibleJson;syncClientCustomServiceMetaData;syncClientClassCbor;syncClientCustomPackageName,T08_DefaultExporterResourceProvider,0.8260869565217391,0.8423945966619416,0.8342407765918404,1.0,1.0,0.95,0.975,0.8571428571428571,1.0,0.9580357142857143,0.12903225806451613,0.24559159943044062,0.18731192874747837,0.0,0.0,0.95,0.475,0.0,0.0,0.11875
T06_SyncClientClass,aws/aws-sdk-java-v2,11,5,5,syncClientClassRestJson;syncClientClassXml;syncClientClassRpcV2;syncClientEndpointDiscovery;syncClientClassAwsQueryCompatibleJson,T08_DefaultExporterResourceProvider,0.855072463768116,0.8537198163564323,0.8543961400622742,1.0,1.0,0.95,0.975,0.8571428571428571,1.0,0.9580357142857143,0.1095890410958904,0.1953777718202442,0.1524834064580673,0.0,0.0,0.95,0.475,0.0,0.0,0.11875
T06_SyncClientClass,aws/aws-sdk-java-v2,11,5,6,syncClientWithCustomContextParams;syncClientCustomServiceMetaData;syncClientEndpointDiscovery;syncClientCustomPackageName;syncClientClassQuery,T08_DefaultExporterResourceProvider,0.855072463768116,0.8539728654331554,0.8545226646006356,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9642857142857143,0.11009174311926606,0.1953777718202442,0.15273475746975512,0.0,0.0,1.0,0.5,0.0,0.0,0.125
T06_SyncClientClass,aws/aws-sdk-java-v2,11,5,7,syncClientClassQuery;syncClientClassRestJson;syncClientClassCbor;syncClientClassWithUnsignedPayload;syncClientCustomPackageName,T08_DefaultExporterResourceProvider,0.8405797101449275,0.8540702146204171,0.8473249623826723,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9642857142857143,0.1276595744680851,0.2572042246487596,0.19243189955842233,0.0,0.0,1.0,0.5,0.0,0.0,0.125
T06_SyncClientClass,aws/aws-sdk-java-v2,11,5,8,syncClientCustomServiceMetaData;syncClientClassXml;syncClientEndpointDiscovery;syncClientClassAwsQueryCompatibleJson;syncClientClassWithUnsignedPayload,T08_DefaultExporterResourceProvider,0.8405797101449275,0.848289887614996,0.8444347988799618,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9642857142857143,0.12903225806451613,0.2572042246487596,0.19311824135663785,0.0,0.0,1.0,0.5,0.0,0.0,0.125
T06_SyncClientClass,aws/aws-sdk-java-v2,11,5,9,syncClientWithCustomContextParams;syncClientCustomServiceMetaData;syncClientClassCbor;syncClientCustomPackageName;syncClientEndpointDiscovery,T08_DefaultExporterResourceProvider,0.8405797101449275,0.8432457716088256,0.8419127408768765,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9642857142857143,0.11059907834101383,0.1953777718202442,0.15298842508062901,0.0,0.0,1.0,0.5,0.0,0.0,0.125
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,0,shouldNotExportPendingBatchOperationItemsWhenConfigIsFalse;shouldAddAuditLogHandlersFromAddAuditLogHandlersMethod;shouldExportPendingBatchOperationItemsWhenConfigIsTrue;shouldHaveCorrectFullQualifiedNamesForIndexAndTemplates,T09_AdminServerUiAutoConfiguration,0.7326732673267327,0.8033206285877805,0.7679969479572566,0.5,1.0,0.9666666666666667,0.9833333333333334,0.2962962962962963,1.0,0.6949074074074074,0.1417910447761194,0.40097092832642645,0.2713809865512729,,0.0,0.9666666666666667,0.48333333333333334,,0.06976744186046512,0.2765503875968992
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,1,shouldNotExportPendingBatchOperationItemsWhenConfigIsFalse;shouldAddAuditLogHandlersFromAddAuditLogHandlersMethod;shouldHaveCorrectFullQualifiedNamesForIndexAndTemplates;shouldExportPendingBatchOperationItemsWhenConfigIsTrue,T09_AdminServerUiAutoConfiguration,0.7326732673267327,0.8033206285877805,0.7679969479572566,0.5,1.0,0.9666666666666667,0.9833333333333334,0.2962962962962963,1.0,0.6949074074074074,0.1417910447761194,0.4014393290283792,0.2716151869022493,,0.0,0.9666666666666667,0.48333333333333334,,0.06976744186046512,0.2765503875968992
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,2,shouldExportPendingBatchOperationItemsWhenConfigIsTrue;shouldAddAuditLogHandlersFromAddAuditLogHandlersMethod;shouldNotAddSameHandlerMultipleTimes;shouldHaveCorrectFullQualifiedNamesForIndexAndTemplates,T09_AdminServerUiAutoConfiguration,0.7227722772277227,0.810129973932525,0.7664511255801238,0.5,1.0,0.9666666666666667,0.9833333333333334,0.2962962962962963,1.0,0.6949074074074074,0.13703703703703704,0.3712085820431491,0.2541228095400931,,0.0,0.9666666666666667,0.48333333333333334,,0.06976744186046512,0.2765503875968992
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,3,shouldHaveCorrectFullQualifiedNamesForIndexAndTemplates;shouldNotAddSameHandlerMultipleTimes;shouldAddAuditLogHandlersFromAddAuditLogHandlersMethod;shouldNotExportPendingBatchOperationItemsWhenConfigIsFalse,T09_AdminServerUiAutoConfiguration,0.7326732673267327,0.8125030313814657,0.7725881493540991,0.5,1.0,0.9666666666666667,0.9833333333333334,0.2962962962962963,1.0,0.6949074074074074,0.13703703703703704,0.37629877728489713,0.2566679071609671,,0.0,0.9666666666666667,0.48333333333333334,,0.06976744186046512,0.2765503875968992
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,4,shouldExportPendingBatchOperationItemsWhenConfigIsTrue;shouldNotExportPendingBatchOperationItemsWhenConfigIsFalse;shouldNotAddSameHandlerMultipleTimes;shouldAddAuditLogHandlersFromAddAuditLogHandlersMethod,T09_AdminServerUiAutoConfiguration,0.6881188118811881,0.7829638792503727,0.7355413455657804,0.5,1.0,0.9666666666666667,0.9833333333333334,0.23076923076923078,1.0,0.6785256410256411,0.14068441064638784,0.3844078479211898,0.26254612928378884,,0.0,0.9666666666666667,0.48333333333333334,,0.06976744186046512,0.2765503875968992
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,5,shouldNotAddSameHandlerMultipleTimes;shouldHaveCorrectFullQualifiedNamesForIndexAndTemplates;shouldExportPendingBatchOperationItemsWhenConfigIsTrue;shouldNotExportPendingBatchOperationItemsWhenConfigIsFalse,T09_AdminServerUiAutoConfiguration,0.7227722772277227,0.7145030939114059,0.7186376855695643,0.5,1.0,1.0,1.0,0.2962962962962963,1.0,0.6990740740740741,0.15702479338842976,0.4051749534008833,0.28109987339465653,,0.0,1.0,0.5,,0.06976744186046512,0.28488372093023256
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,6,shouldNotAddSameHandlerMultipleTimes;shouldNotExportPendingBatchOperationItemsWhenConfigIsFalse;shouldHaveCorrectFullQualifiedNamesForIndexAndTemplates;shouldExportPendingBatchOperationItemsWhenConfigIsTrue,T09_AdminServerUiAutoConfiguration,0.7227722772277227,0.7145030939114059,0.7186376855695643,0.5,1.0,1.0,1.0,0.2962962962962963,1.0,0.6990740740740741,0.15789473684210525,0.4156558814172063,0.28677530912965576,0.5,0.0,1.0,0.5,,0.06976744186046512,0.3565891472868217
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,7,shouldNotAddSameHandlerMultipleTimes;shouldExportPendingBatchOperationItemsWhenConfigIsTrue;shouldHaveCorrectFullQualifiedNamesForIndexAndTemplates;shouldAddAuditLogHandlersFromAddAuditLogHandlersMethod,T09_AdminServerUiAutoConfiguration,0.7227722772277227,0.810129973932525,0.7664511255801238,0.5,1.0,0.9666666666666667,0.9833333333333334,0.2962962962962963,1.0,0.6949074074074074,0.138996138996139,0.40825019403899243,0.2736231665175657,0.5,0.0,0.9666666666666667,0.48333333333333334,,0.06976744186046512,0.35103359173126614
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,8,shouldAddAuditLogHandlersFromAddAuditLogHandlersMethod;shouldNotAddSameHandlerMultipleTimes;shouldHaveCorrectFullQualifiedNamesForIndexAndTemplates;shouldExportPendingBatchOperationItemsWhenConfigIsTrue,T09_AdminServerUiAutoConfiguration,0.7227722772277227,0.810129973932525,0.7664511255801238,0.5,1.0,0.9666666666666667,0.9833333333333334,0.2962962962962963,1.0,0.6949074074074074,0.13703703703703704,0.3712085820431491,0.2541228095400931,,0.0,0.9666666666666667,0.48333333333333334,,0.06976744186046512,0.2765503875968992
T08_DefaultExporterResourceProvider,camunda-cloud/zeebe,5,4,9,shouldNotExportPendingBatchOperationItemsWhenConfigIsFalse;shouldHaveCorrectFullQualifiedNamesForIndexAndTemplates;shouldNotAddSameHandlerMultipleTimes;shouldExportPendingBatchOperationItemsWhenConfigIsTrue,T09_AdminServerUiAutoConfiguration,0.7227722772277227,0.7145030939114059,0.7186376855695643,0.5,1.0,1.0,1.0,0.2962962962962963,1.0,0.6990740740740741,0.15702479338842976,0.4051749534008833,0.28109987339465653,,0.0,1.0,0.5,,0.06976744186046512,0.28488372093023256
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,0,contextPathIsRespectedInExcludedRoutes;testNormalizeHomepageUrl;contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInIncludedRoutes,T11_DropwizardResourceConfig,0.9173553719008265,0.8484973271032148,0.8829263495020206,,0.75,1.0,0.875,,1.0,0.9375,0.14682539682539683,0.23276114891699234,0.18979327287119457,0.6111111111111112,0.7678571428571429,1.0,0.8839285714285714,0.0,0.03125,0.38157242063492064
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,1,contextPathIsRespectedInExcludedRoutes;contextPathIsRespectedInExcludedRoutes;testNormalizeHomepageUrl;contextPathIsRespectedInIncludedRoutes,T11_DropwizardResourceConfig,0.9173553719008265,0.8525520720712054,0.884953721986016,,0.75,1.0,0.875,,1.0,0.9375,0.1417624521072797,0.23249996187578237,0.18713120699153102,0.5833333333333334,0.7884615384615384,1.0,0.8942307692307692,0.0,0.03125,0.37720352564102566
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,2,contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInIncludedRoutes;testNormalizeHomepageUrl;contextPathIsRespectedInExcludedRoutes,T11_DropwizardResourceConfig,0.8842975206611571,0.85880336843168,0.8715504445464186,,0.75,1.0,0.875,,1.0,0.9375,0.1434108527131783,0.23973930073421207,0.19157507672369517,0.6052631578947368,0.7884615384615384,1.0,0.8942307692307692,0.0,0.03125,0.38268598178137647
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,3,contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInExcludedRoutes;contextPathIsRespectedInExcludedRoutes;testNormalizeHomepageUrl,T11_DropwizardResourceConfig,0.8842975206611571,0.8360544039768282,0.8601759623189926,,0.75,1.0,0.875,,1.0,0.9375,0.1417624521072797,0.22989803755714183,0.18583024483221078,0.6176470588235294,0.7884615384615384,1.0,0.8942307692307692,0.0,0.03125,0.38578195701357465
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,4,contextPathIsRespectedInExcludedRoutes;testNormalizeHomepageUrl;contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInIncludedRoutes,T11_DropwizardResourceConfig,0.8842975206611571,0.85880336843168,0.8715504445464186,,0.75,1.0,0.875,,1.0,0.9375,0.14682539682539683,0.24862756913695028,0.19772648298117357,0.5789473684210527,0.7678571428571429,1.0,0.8839285714285714,0.0,0.03125,0.373531484962406
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,5,testNormalizeHomepageUrl;contextPathIsRespectedInExcludedRoutes;contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInIncludedRoutes,T11_DropwizardResourceConfig,0.9173553719008265,0.8484973271032148,0.8829263495020206,,0.75,1.0,0.875,,1.0,0.9375,0.1423076923076923,0.23836889190044147,0.1903382921040669,0.5833333333333334,0.7884615384615384,1.0,0.8942307692307692,0.0,0.03125,0.37720352564102566
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,6,contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInExcludedRoutes;contextPathIsRespectedInExcludedRoutes;contextPathIsRespectedInIncludedRoutes,T11_DropwizardResourceConfig,0.7520661157024794,0.7978661598622876,0.7749661377823835,0.0,0.0,1.0,0.5,,1.0,0.5,0.13306451612903225,0.21762301744782814,0.1753437667884302,0.0,1.0,1.0,1.0,0.0,0.03125,0.2578125
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,7,contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInExcludedRoutes;contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInExcludedRoutes,T11_DropwizardResourceConfig,0.7520661157024794,0.7978661598622876,0.7749661377823835,0.0,0.0,1.0,0.5,,1.0,0.5,0.1346153846153846,0.2191345265680551,0.17687495559171984,0.0,1.0,1.0,1.0,0.0,0.03125,0.2578125
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,8,contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInExcludedRoutes;testNormalizeHomepageUrl,T11_DropwizardResourceConfig,0.8842975206611571,0.85880336843168,0.8715504445464186,,0.75,1.0,0.875,,1.0,0.9375,0.14122137404580154,0.2359711442138595,0.18859625912983052,0.6176470588235294,0.7884615384615384,1.0,0.8942307692307692,0.0,0.03125,0.38578195701357465
T09_AdminServerUiAutoConfiguration,codecentric/spring-boot-admin,5,4,9,contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInIncludedRoutes;contextPathIsRespectedInExcludedRoutes;testNormalizeHomepageUrl,T11_DropwizardResourceConfig,0.9173553719008265,0.8484973271032148,0.8829263495020206,,0.75,1.0,0.875,,1.0,0.9375,0.14741035856573706,0.22911755251260324,0.18826395553917014,0.5294117647058824,0.7678571428571429,1.0,0.8839285714285714,0.0,0.03125,0.36114758403361347
T10_UiController,codecentric/spring-boot-admin,5,4,0,should_validate_external_views;should_use_default_url;should_use_scheme_host_and_path_from_public_url;should_use_path_from_public_url,T11_DropwizardResourceConfig,0.6017699115044248,0.8486244750306168,0.7251971932675207,0.8999999999999999,1.0,1.0,1.0,0.7142857142857143,1.0,0.9035714285714286,0.14754098360655737,0.18979851277817844,0.1686697481923679,0.0,0.0,1.0,0.5,0.6,0.07142857142857142,0.29285714285714287
T10_UiController,codecentric/spring-boot-admin,5,4,1,should_validate_external_views;should_use_path_from_public_url;should_use_default_url;should_use_scheme_host_and_path_from_public_url,T11_DropwizardResourceConfig,0.6017699115044248,0.8486244750306168,0.7251971932675207,0.8999999999999999,1.0,1.0,1.0,0.7142857142857143,1.0,0.9035714285714286,0.14682539682539683,0.18620095852758112,0.166513177676489,0.0,0.0,1.0,0.5,0.6,0.07142857142857142,0.29285714285714287
T10_UiController,codecentric/spring-boot-admin,5,4,2,should_use_host_and_path_from_public_url;should_use_default_url;should_use_scheme_host_and_path_from_public_url;should_use_path_from_public_url,T11_DropwizardResourceConfig,0.5545454545454546,0.7573499239405284,0.6559476892429914,0.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.6785714285714286,0.15021459227467812,0.1731471038992068,0.16168084808694244,0.0,0.0,1.0,0.5,0.6666666666666666,0.07142857142857142,0.30952380952380953
T10_UiController,codecentric/spring-boot-admin,5,4,3,should_validate_external_views;should_use_path_from_public_url;should_use_default_url;should_use_scheme_host_and_path_from_public_url,T11_DropwizardResourceConfig,0.6017699115044248,0.8486244750306168,0.7251971932675207,0.8999999999999999,1.0,1.0,1.0,0.7142857142857143,1.0,0.9035714285714286,0.14682539682539683,0.1871039970169523,0.16696469692117455,0.0,0.0,1.0,0.5,0.6,0.07142857142857142,0.29285714285714287
T10_UiController,codecentric/spring-boot-admin,5,4,4,should_validate_external_views;should_use_host_and_path_from_public_url;should_use_scheme_host_and_path_from_public_url;should_use_default_url,T11_DropwizardResourceConfig,0.6181818181818182,0.8486244750306168,0.7334031466062174,0.8999999999999999,1.0,1.0,1.0,0.7142857142857143,1.0,0.9035714285714286,0.12121212121212122,0.19291632879062287,0.15706422500137204,0.0,0.0,1.0,0.5,0.6,0.07142857142857142,0.29285714285714287
T10_UiController,codecentric/spring-boot-admin,5,4,5,should_use_default_url;should_validate_external_views;should_use_scheme_host_and_path_from_public_url;should_use_path_from_public_url,T11_DropwizardResourceConfig,0.6017699115044248,0.8486244750306168,0.7251971932675207,0.8999999999999999,1.0,1.0,1.0,0.7142857142857143,1.0,0.9035714285714286,0.14741035856573706,0.1909923674163097,0.1692013629910234,0.0,0.0,1.0,0.5,0.6,0.07142857142857142,0.29285714285714287
T10_UiController,codecentric/spring-boot-admin,5,4,6,should_use_scheme_host_and_path_from_public_url;should_use_host_and_path_from_public_url;should_use_default_url;should_use_path_from_public_url,T11_DropwizardResourceConfig,0.5545454545454546,0.7573499239405284,0.6559476892429914,0.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.6785714285714286,0.14666666666666667,0.1889216463003343,0.1677941564835005,0.0,0.0,1.0,0.5,0.6666666666666666,0.07142857142857142,0.30952380952380953
T10_UiController,codecentric/spring-boot-admin,5,4,7,should_use_scheme_host_and_path_from_public_url;should_use_host_and_path_from_public_url;should_use_path_from_public_url;should_use_default_url,T11_DropwizardResourceConfig,0.5545454545454546,0.7573499239405284,0.6559476892429914,0.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.6785714285714286,0.14767932489451477,0.1759065223412142,0.1617929236178645,0.0,0.0,1.0,0.5,0.6666666666666666,0.07142857142857142,0.30952380952380953
T10_UiController,codecentric/spring-boot-admin,5,4,8,should_use_host_and_path_from_public_url;should_use_default_url;should_use_path_from_public_url;should_validate_external_views,T11_DropwizardResourceConfig,0.6017699115044248,0.8486244750306168,0.7251971932675207,0.8999999999999999,1.0,1.0,1.0,0.7142857142857143,1.0,0.9035714285714286,0.14624505928853754,0.18598602113466092,0.16611554021159924,0.0,0.0,1.0,0.5,0.6,0.07142857142857142,0.29285714285714287
T10_UiController,codecentric/spring-boot-admin,5,4,9,should_validate_external_views;should_use_default_url;should_use_host_and_path_from_public_url;should_use_scheme_host_and_path_from_public_url,T11_DropwizardResourceConfig,0.6181818181818182,0.8486244750306168,0.7334031466062174,0.8999999999999999,1.0,1.0,1.0,0.7142857142857143,1.0,0.9035714285714286,0.12663755458515283,0.1920892148605759,0.15936338472286438,0.0,0.0,1.0,0.5,0.6,0.07142857142857142,0.29285714285714287
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,0,logsEndpointsRelativePaths;logsEndpointsContextPath;testMixedClassAndInstanceRegistration;logsEndpoints;logResourceWithHK2Binder,T12_ContextHandler,0.7049180327868853,0.5832037218131305,0.6440608773000078,0.8333333333333333,0.8142857142857143,0.9333333333333333,0.8738095238095238,0.7692307692307693,1.0,0.8690934065934066,0.13150684931506848,0.1627316395350459,0.1471192444250572,0.0,0.2,1.0,0.6,0.0,0.13333333333333333,0.18333333333333332
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,1,logsNoInterfaces;logsNoEndpointsWhenNoResourcesAreRegistered;logsEndpoints;combinesAlRegisteredClassesPathOnMethodLevel;logsEndpointsSorted,T12_ContextHandler,0.7158469945355191,0.5893099242658603,0.6525784594006897,0.9166666666666666,1.0,0.925,0.9625,0.7837837837837838,1.0,0.9157376126126127,0.1309192200557103,0.15300369498807886,0.1419614575218946,0.0,0.0,0.9916666666666666,0.4958333333333333,0.0,0.13333333333333333,0.15729166666666666
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,2,logEndpointBinder;findsResourceClassesInPackageAndSubpackage;logsNoEndpointsWhenNoResourcesAreRegistered;logsNoInterfaces;logsNestedEndpoints,T12_ContextHandler,0.7103825136612022,0.5596359028875395,0.6350092082743708,0.868421052631579,1.0,0.9916666666666666,0.9958333333333333,0.8055555555555556,1.0,0.9174524853801169,0.12680115273775217,0.15245390686359372,0.13962752980067294,0.0,0.0,0.9916666666666666,0.4958333333333333,0.0,0.13333333333333333,0.15729166666666666
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,3,logsEndpointsContextPathUrlPattern;logsNoEndpointsWhenNoResourcesAreRegistered;duplicatePathsTest;logsNestedEndpoints;logsEndpointsRelativePaths,T12_ContextHandler,0.7049180327868853,0.5623436472485088,0.6336308400176971,0.8529411764705883,1.0,0.9916666666666666,0.9958333333333333,0.7837837837837838,1.0,0.9081395733969264,0.13256484149855907,0.15141349716371122,0.14198916933113515,0.0,0.0,0.9916666666666666,0.4958333333333333,0.0,0.13333333333333333,0.15729166666666666
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,4,logEndpointWithRootSubresource;logResourceWithHK2Binder;testMixedClassAndInstanceRegistration;logsEndpointsSorted;logsEndpointsContextPath,T12_ContextHandler,0.7049180327868853,0.6918052458561894,0.6983616393215373,0.9473684210526315,0.8142857142857143,1.0,0.9071428571428571,0.7894736842105263,1.0,0.9109962406015037,0.13687150837988826,0.16296327479490766,0.14991739158739797,0.0,0.2,1.0,0.6,0.0,0.13333333333333333,0.18333333333333332
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,5,logsEndpointsRelativePaths;logsEndpointsContextPathUrlPattern;logEndpointBinder;logsNoEndpointsWhenNoResourcesAreRegistered;logsEndpointsSorted,T12_ContextHandler,0.7103825136612022,0.6395516414582315,0.6749670775597169,0.9444444444444444,1.0,0.9916666666666666,0.9958333333333333,0.7692307692307693,1.0,0.9273771367521367,0.12972972972972974,0.15073044245774894,0.14023008609373933,0.0,0.0,0.9916666666666666,0.4958333333333333,0.0,0.13333333333333333,0.15729166666666666
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,6,logEndpointWithRootSubresource;testEndpointLoggerPathCleaning;duplicatePathsTest;logsProgrammaticalEndpoints;findsResourceClassesInPackageAndSubpackage,T12_ContextHandler,0.7213114754098361,0.6660641927651284,0.6936878340874822,0.7436974789915967,0.8142857142857143,1.0,0.9071428571428571,0.7941176470588235,1.0,0.8612394957983194,0.12041884816753927,0.1543039108443737,0.13736137950595648,0.0,0.2,1.0,0.6,0.0,0.13333333333333333,0.18333333333333332
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,7,logsNoEndpointsWhenNoResourcesAreRegistered;logEndpointWithRootSubresource;logsEndpointsContextPath;logsEndpointsContextPathUrlPattern;findsResourceClassInPackage,T12_ContextHandler,0.7213114754098361,0.5732066865772472,0.6472590809935417,0.8421052631578947,1.0,0.9916666666666666,0.9958333333333333,0.8,1.0,0.909484649122807,0.12921348314606743,0.14819558604789596,0.13870453459698168,0.0,0.0,0.9916666666666666,0.4958333333333333,0.0,0.13333333333333333,0.15729166666666666
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,8,combinesAlRegisteredClassesPathOnMethodLevel;logsEndpointsRelativePaths;logsEndpointsContextPathUrlPattern;logsEndpointsContextPath;logsNoEndpointsWhenNoResourcesAreRegistered,T12_ContextHandler,0.6830601092896175,0.529490392080047,0.6062752506848322,0.8235294117647058,1.0,0.9916666666666666,0.9958333333333333,0.7435897435897436,1.0,0.8907381221719457,0.13529411764705881,0.14995075904966848,0.14262243834836363,0.0,0.0,0.9916666666666666,0.4958333333333333,0.0,0.13333333333333333,0.15729166666666666
T11_DropwizardResourceConfig,dropwizard/dropwizard,20,5,9,findsResourceClassInPackage;logsEndpointsSorted;testEndpointLoggerPathCleaning;duplicatePathsTest;logResourceWithHK2Binder,T12_ContextHandler,0.7158469945355191,0.6483808883464139,0.6821139414409665,0.7436974789915967,0.8142857142857143,1.0,0.9071428571428571,0.8235294117647058,1.0,0.8685924369747899,0.12534059945504086,0.15938405940846725,0.14236232943175406,0.0,0.2,1.0,0.6,0.0,0.13333333333333333,0.18333333333333332
T12_ContextHandler,eclipse/jetty.project,19,5,0,testAsyncDispatch;testStopStart;testAsyncDispatchWrapped;testPersistentConnection;testAsyncDelayedComplete,T14_ConfigXmlGenerator,0.6198630136986302,0.46256768543789345,0.5412153495682618,0.8665822784810127,1.0,1.0,1.0,0.09090909090909091,1.0,0.7393728423475259,0.05708460754332314,0.18686356838300927,0.12197408796316621,0.0,1.0,0.8,0.9,0.0,0.06382978723404255,0.24095744680851064
T12_ContextHandler,eclipse/jetty.project,19,5,1,testAsyncDelayedDispatch;testSendError;testPersistentHeaders;testTwoContexts;testAsyncComplete,T14_ConfigXmlGenerator,0.6335616438356164,0.46378616509068726,0.5486739044631519,0.8333333333333333,1.0,1.0,1.0,0.10526315789473684,1.0,0.7346491228070176,0.054136874361593465,0.18760770144662908,0.12087228790411128,0.0,1.0,0.7333333333333333,0.8666666666666667,0.0,0.06382978723404255,0.2326241134751773
T12_ContextHandler,eclipse/jetty.project,19,5,2,testDump;testPersistentConnection;testContextListeners;testException;testAsyncDelayedDispatch,T14_ConfigXmlGenerator,0.6301369863013698,0.4886852641999548,0.5594111252506623,0.8604166666666666,1.0,0.8,0.9,0.09090909090909091,1.0,0.7128314393939393,0.057692307692307696,0.18829078050346096,0.12299154409788432,0.0,1.0,0.6,0.8,0.0,0.06382978723404255,0.21595744680851064
T12_ContextHandler,eclipse/jetty.project,19,5,3,testContextListeners;testDump;testSimple;testNullPath;testGetResource,T14_ConfigXmlGenerator,0.541095890410959,0.3886242564091149,0.46486007341003693,0.7567226890756302,1.0,0.8,0.9,0.14285714285714285,1.0,0.6998949579831932,0.07680722891566265,0.17069982104876685,0.12375352498221476,0.044117647058823525,1.0,0.5333333333333333,0.7666666666666666,0.0,0.06382978723404255,0.21865352523988318
T12_ContextHandler,eclipse/jetty.project,19,5,4,testGetResource;testPersistentHeaders;testTwoContexts;testDumpHeadersAndParameters;testAsyncComplete,T14_ConfigXmlGenerator,0.589041095890411,0.4329843755307373,0.5110127357105742,0.8051282051282052,1.0,1.0,1.0,0.11764705882352941,1.0,0.7306938159879336,0.05660377358490566,0.19278858983810016,0.1246961817115029,0.038461538461538464,1.0,0.7333333333333333,0.8666666666666667,0.0,0.06382978723404255,0.24223949809056192
T12_ContextHandler,eclipse/jetty.project,19,5,5,testDumpHeadersAndParameters;testSimple;testAsyncDelayedDispatch;testNullPath;testAsyncDispatch,T14_ConfigXmlGenerator,0.5958904109589042,0.3757018328248771,0.48579612189189064,0.83125,1.0,0.9,0.95,0.13333333333333333,1.0,0.7286458333333333,0.05394190871369295,0.16637178690112786,0.1101568478074104,0.0,1.0,0.7333333333333333,0.8666666666666667,0.0,0.06382978723404255,0.2326241134751773
T12_ContextHandler,eclipse/jetty.project,19,5,6,testAsyncComplete;testSendError;testStopStart;testAsyncDelayedDispatch;testAsyncDelayedComplete,T14_ConfigXmlGenerator,0.5821917808219178,0.40039886321794604,0.4912953220199319,0.8430232558139534,1.0,1.0,1.0,0.11764705882352941,1.0,0.7401675786593707,0.054910242872228086,0.17039485738271598,0.11265255012747204,0.0,1.0,0.8,0.9,0.0,0.06382978723404255,0.24095744680851064
